instance,variant,ants,iters,alpha,beta,rho,w,q0,xi,rep,best_value,best_weight,feasible,elapsed_ms
p07,AS,100,600,1,2,0.1,0,0,0,2,1450,748,1,253
p07,AS,100,600,1,2,0.1,0,0,0,3,1458,749,1,247
p07,AS,100,600,1,2,0.3,0,0,0,1,1449,749,1,251
p07,AS,100,600,1,2,0.3,0,0,0,2,1450,749,1,247
p07,AS,100,600,1,2,0.3,0,0,0,3,1451,749,1,261
p07,AS,100,600,1,3,0.1,0,0,0,1,1458,749,1,318
p07,AS,100,600,1,3,0.1,0,0,0,2,1458,749,1,302
p07,AS,100,600,1,3,0.1,0,0,0,3,1458,749,1,266
p07,AS,100,600,1,3,0.3,0,0,0,1,1458,749,1,251
p07,AS,100,600,1,3,0.3,0,0,0,2,1456,750,1,233
p07,AS,100,600,1,3,0.3,0,0,0,3,1453,748,1,240
p07,AS,100,600,1,4,0.1,0,0,0,1,1458,749,1,273
p07,AS,100,600,1,4,0.1,0,0,0,2,1450,748,1,239
p07,AS,100,600,1,4,0.1,0,0,0,3,1458,749,1,246
p07,AS,100,600,1,4,0.3,0,0,0,1,1450,748,1,253
p07,AS,100,600,1,4,0.3,0,0,0,2,1452,747,1,245
p07,AS,100,600,1,4,0.3,0,0,0,3,1451,749,1,248
p07,ASRank,50,300,1,2,0.1,5,0,0,1,1448,749,1,57
p07,ASRank,50,300,1,2,0.1,5,0,0,2,1458,749,1,65
p07,ASRank,50,300,1,2,0.1,5,0,0,3,1453,749,1,57
p07,ASRank,50,300,1,2,0.1,10,0,0,1,1458,749,1,57
p07,ASRank,50,300,1,2,0.1,10,0,0,2,1458,749,1,57
p07,ASRank,50,300,1,2,0.1,10,0,0,3,1458,749,1,57
p07,ASRank,50,300,1,2,0.3,5,0,0,1,1456,750,1,57
p07,ASRank,50,300,1,2,0.3,5,0,0,2,1458,749,1,58
p07,ASRank,50,300,1,2,0.3,5,0,0,3,1458,749,1,57
p07,ASRank,50,300,1,2,0.3,10,0,0,1,1458,749,1,58
p07,ASRank,50,300,1,2,0.3,10,0,0,2,1458,749,1,58
p07,ASRank,50,300,1,2,0.3,10,0,0,3,1458,749,1,57
p07,ASRank,50,300,1,3,0.1,5,0,0,1,1458,749,1,57
p07,ASRank,50,300,1,3,0.1,5,0,0,2,1458,749,1,59
p07,ASRank,50,300,1,3,0.1,5,0,0,3,1458,749,1,58
p07,ASRank,50,300,1,3,0.1,10,0,0,1,1458,749,1,58
p07,ASRank,50,300,1,3,0.1,10,0,0,2,1458,749,1,64
p07,ASRank,50,300,1,3,0.1,10,0,0,3,1458,749,1,56
p07,ASRank,50,300,1,3,0.3,5,0,0,1,1458,749,1,56
p07,ASRank,50,300,1,3,0.3,5,0,0,2,1458,749,1,60
p07,ASRank,50,300,1,3,0.3,5,0,0,3,1458,749,1,57
p07,ASRank,50,300,1,3,0.3,10,0,0,1,1458,749,1,58
p07,ASRank,50,300,1,3,0.3,10,0,0,2,1458,749,1,59
p07,ASRank,50,300,1,3,0.3,10,0,0,3,1458,749,1,59
p07,ASRank,50,300,1,4,0.1,5,0,0,1,1458,749,1,60
p07,ASRank,50,300,1,4,0.1,5,0,0,2,1458,749,1,60
p07,ASRank,50,300,1,4,0.1,5,0,0,3,1453,749,1,71
p07,ASRank,50,300,1,4,0.1,10,0,0,1,1458,749,1,60
p07,ASRank,50,300,1,4,0.1,10,0,0,2,1458,749,1,60
p07,ASRank,50,300,1,4,0.1,10,0,0,3,1458,749,1,59
p07,ASRank,50,300,1,4,0.3,5,0,0,1,1450,748,1,58
p07,ASRank,50,300,1,4,0.3,5,0,0,2,1458,749,1,58
p07,ASRank,50,300,1,4,0.3,5,0,0,3,1448,749,1,58
p07,ASRank,50,300,1,4,0.3,10,0,0,1,1458,749,1,58
p07,ASRank,50,300,1,4,0.3,10,0,0,2,1458,749,1,58
p07,ASRank,50,300,1,4,0.3,10,0,0,3,1458,749,1,58
p07,ASRank,50,600,1,2,0.1,5,0,0,1,1450,748,1,117
p07,ASRank,50,600,1,2,0.1,5,0,0,2,1452,749,1,117
p07,ASRank,50,600,1,2,0.1,5,0,0,3,1458,749,1,119
p07,ASRank,50,600,1,2,0.1,10,0,0,1,1458,749,1,135
p07,ASRank,50,600,1,2,0.1,10,0,0,2,1458,749,1,118
p07,ASRank,50,600,1,2,0.1,10,0,0,3,1458,749,1,113
p07,ASRank,50,600,1,2,0.3,5,0,0,1,1455,750,1,116
p07,ASRank,50,600,1,2,0.3,5,0,0,2,1453,749,1,114
p07,ASRank,50,600,1,2,0.3,5,0,0,3,1455,750,1,114
p07,ASRank,50,600,1,2,0.3,10,0,0,1,1458,749,1,116
p07,ASRank,50,600,1,2,0.3,10,0,0,2,1458,749,1,116
p07,ASRank,50,600,1,2,0.3,10,0,0,3,1458,749,1,122
p07,ASRank,50,600,1,3,0.1,5,0,0,1,1458,749,1,117
p07,ASRank,50,600,1,3,0.1,5,0,0,2,1458,749,1,115
p07,ASRank,50,600,1,3,0.1,5,0,0,3,1458,749,1,117
p07,ASRank,50,600,1,3,0.1,10,0,0,1,1458,749,1,117
p07,ASRank,50,600,1,3,0.1,10,0,0,2,1458,749,1,115
p07,ASRank,50,600,1,3,0.1,10,0,0,3,1458,749,1,115
p07,ASRank,50,600,1,3,0.3,5,0,0,1,1453,749,1,115
p07,ASRank,50,600,1,3,0.3,5,0,0,2,1458,749,1,116
p07,ASRank,50,600,1,3,0.3,5,0,0,3,1458,749,1,116
p07,ASRank,50,600,1,3,0.3,10,0,0,1,1458,749,1,115
p07,ASRank,50,600,1,3,0.3,10,0,0,2,1458,749,1,115
p07,ASRank,50,600,1,3,0.3,10,0,0,3,1458,749,1,116
p07,ASRank,50,600,1,4,0.1,5,0,0,1,1458,749,1,120
p07,ASRank,50,600,1,4,0.1,5,0,0,2,1451,749,1,117
p07,ASRank,50,600,1,4,0.1,5,0,0,3,1453,749,1,116
p07,ASRank,50,600,1,4,0.1,10,0,0,1,1458,749,1,163
p07,ASRank,50,600,1,4,0.1,10,0,0,2,1458,749,1,113
p07,ASRank,50,600,1,4,0.1,10,0,0,3,1458,749,1,114
p07,ASRank,50,600,1,4,0.3,5,0,0,1,1451,749,1,114
p07,ASRank,50,600,1,4,0.3,5,0,0,2,1453,749,1,117
p07,ASRank,50,600,1,4,0.3,5,0,0,3,1458,749,1,117
p07,ASRank,50,600,1,4,0.3,10,0,0,1,1458,749,1,116
p07,ASRank,50,600,1,4,0.3,10,0,0,2,1458,749,1,117
p07,ASRank,50,600,1,4,0.3,10,0,0,3,1458,749,1,116
p07,ASRank,100,300,1,2,0.1,5,0,0,1,1455,750,1,126
p07,ASRank,100,300,1,2,0.1,5,0,0,2,1458,749,1,131
p07,ASRank,100,300,1,2,0.1,5,0,0,3,1453,749,1,121
p07,ASRank,100,300,1,2,0.1,10,0,0,1,1458,749,1,122
p07,ASRank,100,300,1,2,0.1,10,0,0,2,1458,749,1,120
p07,ASRank,100,300,1,2,0.1,10,0,0,3,1458,749,1,119
p07,ASRank,100,300,1,2,0.3,5,0,0,1,1458,749,1,119
p07,ASRank,100,300,1,2,0.3,5,0,0,2,1458,749,1,119
p07,ASRank,100,300,1,2,0.3,5,0,0,3,1449,750,1,119
p07,ASRank,100,300,1,2,0.3,10,0,0,1,1458,749,1,121
p07,ASRank,100,300,1,2,0.3,10,0,0,2,1458,749,1,120
p07,ASRank,100,300,1,2,0.3,10,0,0,3,1458,749,1,119
p07,ASRank,100,300,1,3,0.1,5,0,0,1,1458,749,1,119
p07,ASRank,100,300,1,3,0.1,5,0,0,2,1454,749,1,118
p07,ASRank,100,300,1,3,0.1,5,0,0,3,1458,749,1,119
p07,ASRank,100,300,1,3,0.1,10,0,0,1,1458,749,1,119
p07,ASRank,100,300,1,3,0.1,10,0,0,2,1458,749,1,120
p07,ASRank,100,300,1,3,0.1,10,0,0,3,1458,749,1,119
p07,ASRank,100,300,1,3,0.3,5,0,0,1,1458,749,1,119
p07,ASRank,100,300,1,3,0.3,5,0,0,2,1458,749,1,118
p07,ASRank,100,300,1,3,0.3,5,0,0,3,1458,749,1,119
p07,ASRank,100,300,1,3,0.3,10,0,0,1,1458,749,1,119
p07,ASRank,100,300,1,3,0.3,10,0,0,2,1458,749,1,119
p07,ASRank,100,300,1,3,0.3,10,0,0,3,1458,749,1,119
p07,ASRank,100,300,1,4,0.1,5,0,0,1,1453,748,1,118
p07,ASRank,100,300,1,4,0.1,5,0,0,2,1453,749,1,119
p07,ASRank,100,300,1,4,0.1,5,0,0,3,1458,749,1,120
p07,ASRank,100,300,1,4,0.1,10,0,0,1,1458,749,1,119
p07,ASRank,100,300,1,4,0.1,10,0,0,2,1458,749,1,119
p07,ASRank,100,300,1,4,0.1,10,0,0,3,1458,749,1,118
p07,ASRank,100,300,1,4,0.3,5,0,0,1,1454,749,1,116
p07,ASRank,100,300,1,4,0.3,5,0,0,2,1458,749,1,120
p07,ASRank,100,300,1,4,0.3,5,0,0,3,1458,749,1,119
p07,ASRank,100,300,1,4,0.3,10,0,0,1,1453,749,1,118
p07,ASRank,100,300,1,4,0.3,10,0,0,2,1458,749,1,119
p07,ASRank,100,300,1,4,0.3,10,0,0,3,1458,749,1,120
p07,ASRank,100,600,1,2,0.1,5,0,0,1,1458,749,1,235
p07,ASRank,100,600,1,2,0.1,5,0,0,2,1458,749,1,231
p07,ASRank,100,600,1,2,0.1,5,0,0,3,1458,749,1,236
p07,ASRank,100,600,1,2,0.1,10,0,0,1,1458,749,1,239
p07,ASRank,100,600,1,2,0.1,10,0,0,2,1458,749,1,235
p07,ASRank,100,600,1,2,0.1,10,0,0,3,1458,749,1,232
p07,ASRank,100,600,1,2,0.3,5,0,0,1,1458,749,1,236
p07,ASRank,100,600,1,2,0.3,5,0,0,2,1458,749,1,231
p07,ASRank,100,600,1,2,0.3,5,0,0,3,1456,750,1,232
p07,ASRank,100,600,1,2,0.3,10,0,0,1,1458,749,1,236
p07,ASRank,100,600,1,2,0.3,10,0,0,2,1458,749,1,232
p07,ASRank,100,600,1,2,0.3,10,0,0,3,1458,749,1,247
p07,ASRank,100,600,1,3,0.1,5,0,0,1,1455,750,1,245
p07,ASRank,100,600,1,3,0.1,5,0,0,2,1453,749,1,241
p07,ASRank,100,600,1,3,0.1,5,0,0,3,1458,749,1,238
p07,ASRank,100,600,1,3,0.1,10,0,0,1,1458,749,1,237
p07,ASRank,100,600,1,3,0.1,10,0,0,2,1458,749,1,237
p07,ASRank,100,600,1,3,0.1,10,0,0,3,1458,749,1,239
p07,ASRank,100,600,1,3,0.3,5,0,0,1,1458,749,1,237
p07,ASRank,100,600,1,3,0.3,5,0,0,2,1458,749,1,240
p07,ASRank,100,600,1,3,0.3,5,0,0,3,1456,750,1,248
p07,ASRank,100,600,1,3,0.3,10,0,0,1,1458,749,1,246
p07,ASRank,100,600,1,3,0.3,10,0,0,2,1458,749,1,243
p07,ASRank,100,600,1,3,0.3,10,0,0,3,1458,749,1,239
p07,ASRank,100,600,1,4,0.1,5,0,0,1,1458,749,1,246
p07,ASRank,100,600,1,4,0.1,5,0,0,2,1456,750,1,240
p07,ASRank,100,600,1,4,0.1,5,0,0,3,1450,748,1,240
p07,ASRank,100,600,1,4,0.1,10,0,0,1,1458,749,1,240
p07,ASRank,100,600,1,4,0.1,10,0,0,2,1458,749,1,241
p07,ASRank,100,600,1,4,0.1,10,0,0,3,1458,749,1,239
p07,ASRank,100,600,1,4,0.3,5,0,0,1,1458,749,1,239
p07,ASRank,100,600,1,4,0.3,5,0,0,2,1458,749,1,239
p07,ASRank,100,600,1,4,0.3,5,0,0,3,1458,749,1,238
p07,ASRank,100,600,1,4,0.3,10,0,0,1,1458,749,1,238
p07,ASRank,100,600,1,4,0.3,10,0,0,2,1458,749,1,239
p07,ASRank,100,600,1,4,0.3,10,0,0,3,1458,749,1,234
p07,MMAS,50,300,1,2,0.1,0,0,0,1,1458,749,1,58
p07,MMAS,50,300,1,2,0.1,0,0,0,2,1458,749,1,59
p07,MMAS,50,300,1,2,0.1,0,0,0,3,1458,749,1,60
p07,MMAS,50,300,1,2,0.3,0,0,0,1,1458,749,1,60
p07,MMAS,50,300,1,2,0.3,0,0,0,2,1458,749,1,60
p07,MMAS,50,300,1,2,0.3,0,0,0,3,1458,749,1,60
p07,MMAS,50,300,1,3,0.1,0,0,0,1,1458,749,1,60
p07,MMAS,50,300,1,3,0.1,0,0,0,2,1458,749,1,60
p07,MMAS,50,300,1,3,0.1,0,0,0,3,1458,749,1,60
p07,MMAS,50,300,1,3,0.3,0,0,0,1,1455,750,1,58
p07,MMAS,50,300,1,3,0.3,0,0,0,2,1458,749,1,60
p07,MMAS,50,300,1,3,0.3,0,0,0,3,1458,749,1,60
p07,MMAS,50,300,1,4,0.1,0,0,0,1,1458,749,1,59
p07,MMAS,50,300,1,4,0.1,0,0,0,2,1458,749,1,59
p07,MMAS,50,300,1,4,0.1,0,0,0,3,1458,749,1,59
p07,MMAS,50,300,1,4,0.3,0,0,0,1,1458,749,1,59
p07,MMAS,50,300,1,4,0.3,0,0,0,2,1458,749,1,59
p07,MMAS,50,300,1,4,0.3,0,0,0,3,1458,749,1,60
p07,MMAS,50,600,1,2,0.1,0,0,0,1,1458,749,1,121
p07,MMAS,50,600,1,2,0.1,0,0,0,2,1458,749,1,120
p07,MMAS,50,600,1,2,0.1,0,0,0,3,1458,749,1,120
p07,MMAS,50,600,1,2,0.3,0,0,0,1,1458,749,1,120
p07,MMAS,50,600,1,2,0.3,0,0,0,2,1458,749,1,121
p07,MMAS,50,600,1,2,0.3,0,0,0,3,1458,749,1,120
p07,MMAS,50,600,1,3,0.1,0,0,0,1,1458,749,1,119
p07,MMAS,50,600,1,3,0.1,0,0,0,2,1458,749,1,118
p07,MMAS,50,600,1,3,0.1,0,0,0,3,1458,749,1,118
p07,MMAS,50,600,1,3,0.3,0,0,0,1,1458,749,1,123
p07,MMAS,50,600,1,3,0.3,0,0,0,2,1458,749,1,120
p07,MMAS,50,600,1,3,0.3,0,0,0,3,1458,749,1,120
p07,MMAS,50,600,1,4,0.1,0,0,0,1,1458,749,1,121
p07,MMAS,50,600,1,4,0.1,0,0,0,2,1458,749,1,120
p07,MMAS,50,600,1,4,0.1,0,0,0,3,1458,749,1,118
p07,MMAS,50,600,1,4,0.3,0,0,0,1,1458,749,1,118
p07,MMAS,50,600,1,4,0.3,0,0,0,2,1458,749,1,119
p07,MMAS,50,600,1,4,0.3,0,0,0,3,1458,749,1,121
p07,MMAS,100,300,1,2,0.1,0,0,0,1,1458,749,1,120
p07,MMAS,100,300,1,2,0.1,0,0,0,2,1458,749,1,120
p07,MMAS,100,300,1,2,0.1,0,0,0,3,1458,749,1,118
p07,MMAS,100,300,1,2,0.3,0,0,0,1,1458,749,1,121
p07,MMAS,100,300,1,2,0.3,0,0,0,2,1458,749,1,120
p07,MMAS,100,300,1,2,0.3,0,0,0,3,1458,749,1,119
p07,MMAS,100,300,1,3,0.1,0,0,0,1,1458,749,1,118
p07,MMAS,100,300,1,3,0.1,0,0,0,2,1458,749,1,122
p07,MMAS,100,300,1,3,0.1,0,0,0,3,1458,749,1,121
p07,MMAS,100,300,1,3,0.3,0,0,0,1,1458,749,1,120
p07,MMAS,100,300,1,3,0.3,0,0,0,2,1458,749,1,118
p07,MMAS,100,300,1,3,0.3,0,0,0,3,1458,749,1,119
p07,MMAS,100,300,1,4,0.1,0,0,0,1,1458,749,1,122
p07,MMAS,100,300,1,4,0.1,0,0,0,2,1458,749,1,120
p07,MMAS,100,300,1,4,0.1,0,0,0,3,1458,749,1,119
p07,MMAS,100,300,1,4,0.3,0,0,0,1,1458,749,1,122
p07,MMAS,100,300,1,4,0.3,0,0,0,2,1458,749,1,123
p07,MMAS,100,300,1,4,0.3,0,0,0,3,1458,749,1,120
p07,MMAS,100,600,1,2,0.1,0,0,0,1,1458,749,1,236
p07,MMAS,100,600,1,2,0.1,0,0,0,2,1458,749,1,240
p07,MMAS,100,600,1,2,0.1,0,0,0,3,1458,749,1,235
p07,MMAS,100,600,1,2,0.3,0,0,0,1,1458,749,1,238
p07,MMAS,100,600,1,2,0.3,0,0,0,2,1458,749,1,239
p07,MMAS,100,600,1,2,0.3,0,0,0,3,1458,749,1,239
p07,MMAS,100,600,1,3,0.1,0,0,0,1,1458,749,1,239
p07,MMAS,100,600,1,3,0.1,0,0,0,2,1458,749,1,242
p07,MMAS,100,600,1,3,0.1,0,0,0,3,1458,749,1,243
p07,MMAS,100,600,1,3,0.3,0,0,0,1,1458,749,1,245
p07,MMAS,100,600,1,3,0.3,0,0,0,2,1458,749,1,239
p07,MMAS,100,600,1,3,0.3,0,0,0,3,1458,749,1,239
p07,MMAS,100,600,1,4,0.1,0,0,0,1,1458,749,1,242
p07,MMAS,100,600,1,4,0.1,0,0,0,2,1458,749,1,239
p07,MMAS,100,600,1,4,0.1,0,0,0,3,1458,749,1,240
p07,MMAS,100,600,1,4,0.3,0,0,0,1,1458,749,1,238
p07,MMAS,100,600,1,4,0.3,0,0,0,2,1458,749,1,243
p07,MMAS,100,600,1,4,0.3,0,0,0,3,1458,749,1,242
p07,ACS,50,300,1,2,0.1,0,0.9,0.1,1,1458,749,1,55
p07,ACS,50,300,1,2,0.1,0,0.9,0.1,2,1458,749,1,55
p07,ACS,50,300,1,2,0.1,0,0.9,0.1,3,1458,749,1,56
p07,ACS,50,300,1,2,0.1,0,0.95,0.1,1,1458,749,1,55
p07,ACS,50,300,1,2,0.1,0,0.95,0.1,2,1458,749,1,55
p07,ACS,50,300,1,2,0.1,0,0.95,0.1,3,1458,749,1,55
p07,ACS,50,300,1,2,0.3,0,0.9,0.1,1,1458,749,1,55
p07,ACS,50,300,1,2,0.3,0,0.9,0.1,2,1458,749,1,54
p07,ACS,50,300,1,2,0.3,0,0.9,0.1,3,1458,749,1,54
p07,ACS,50,300,1,2,0.3,0,0.95,0.1,1,1458,749,1,55
p07,ACS,50,300,1,2,0.3,0,0.95,0.1,2,1458,749,1,55
p07,ACS,50,300,1,2,0.3,0,0.95,0.1,3,1458,749,1,55
p07,ACS,50,300,1,3,0.1,0,0.9,0.1,1,1458,749,1,56
p07,ACS,50,300,1,3,0.1,0,0.9,0.1,2,1458,749,1,55
p07,ACS,50,300,1,3,0.1,0,0.9,0.1,3,1458,749,1,55
p07,ACS,50,300,1,3,0.1,0,0.95,0.1,1,1458,749,1,54
p07,ACS,50,300,1,3,0.1,0,0.95,0.1,2,1458,749,1,54
p07,ACS,50,300,1,3,0.1,0,0.95,0.1,3,1458,749,1,54
p07,ACS,50,300,1,3,0.3,0,0.9,0.1,1,1458,749,1,55
p07,ACS,50,300,1,3,0.3,0,0.9,0.1,2,1458,749,1,55
p07,ACS,50,300,1,3,0.3,0,0.9,0.1,3,1458,749,1,55
p07,ACS,50,300,1,3,0.3,0,0.95,0.1,1,1458,749,1,55
p07,ACS,50,300,1,3,0.3,0,0.95,0.1,2,1458,749,1,56
p07,ACS,50,300,1,3,0.3,0,0.95,0.1,3,1452,747,1,55
p07,ACS,50,300,1,4,0.1,0,0.9,0.1,1,1458,749,1,57
p07,ACS,50,300,1,4,0.1,0,0.9,0.1,2,1458,749,1,57
p07,ACS,50,300,1,4,0.1,0,0.9,0.1,3,1458,749,1,58
p07,ACS,50,300,1,4,0.1,0,0.95,0.1,1,1458,749,1,56
p07,ACS,50,300,1,4,0.1,0,0.95,0.1,2,1458,749,1,56
p07,ACS,50,300,1,4,0.1,0,0.95,0.1,3,1458,749,1,55
p07,ACS,50,300,1,4,0.3,0,0.9,0.1,1,1458,749,1,55
p07,ACS,50,300,1,4,0.3,0,0.9,0.1,2,1458,749,1,55
p07,ACS,50,300,1,4,0.3,0,0.9,0.1,3,1458,749,1,57
p07,ACS,50,300,1,4,0.3,0,0.95,0.1,1,1458,749,1,57
p07,ACS,50,300,1,4,0.3,0,0.95,0.1,2,1458,749,1,56
p07,ACS,50,300,1,4,0.3,0,0.95,0.1,3,1458,749,1,56
p07,ACS,50,600,1,2,0.1,0,0.9,0.1,1,1458,749,1,111
p07,ACS,50,600,1,2,0.1,0,0.9,0.1,2,1458,749,1,111
p07,ACS,50,600,1,2,0.1,0,0.9,0.1,3,1458,749,1,112
p07,ACS,50,600,1,2,0.1,0,0.95,0.1,1,1458,749,1,111
p07,ACS,50,600,1,2,0.1,0,0.95,0.1,2,1458,749,1,110
p07,ACS,50,600,1,2,0.1,0,0.95,0.1,3,1458,749,1,110
p07,ACS,50,600,1,2,0.3,0,0.9,0.1,1,1458,749,1,109
p07,ACS,50,600,1,2,0.3,0,0.9,0.1,2,1458,749,1,109
p07,ACS,50,600,1,2,0.3,0,0.9,0.1,3,1458,749,1,111
p07,ACS,50,600,1,2,0.3,0,0.95,0.1,1,1458,749,1,110
p07,ACS,50,600,1,2,0.3,0,0.95,0.1,2,1458,749,1,108
p07,ACS,50,600,1,2,0.3,0,0.95,0.1,3,1458,749,1,108
p07,ACS,50,600,1,3,0.1,0,0.9,0.1,1,1458,749,1,113
p07,ACS,50,600,1,3,0.1,0,0.9,0.1,2,1458,749,1,112
p07,ACS,50,600,1,3,0.1,0,0.9,0.1,3,1458,749,1,111
p07,ACS,50,600,1,3,0.1,0,0.95,0.1,1,1458,749,1,108
p07,ACS,50,600,1,3,0.1,0,0.95,0.1,2,1458,749,1,111
p07,ACS,50,600,1,3,0.1,0,0.95,0.1,3,1458,749,1,111
p07,ACS,50,600,1,3,0.3,0,0.9,0.1,1,1458,749,1,111
p07,ACS,50,600,1,3,0.3,0,0.9,0.1,2,1458,749,1,110
p07,ACS,50,600,1,3,0.3,0,0.9,0.1,3,1458,749,1,109
p07,ACS,50,600,1,3,0.3,0,0.95,0.1,1,1458,749,1,112
p07,ACS,50,600,1,3,0.3,0,0.95,0.1,2,1458,749,1,111
p07,ACS,50,600,1,3,0.3,0,0.95,0.1,3,1458,749,1,111
p07,ACS,50,600,1,4,0.1,0,0.9,0.1,1,1458,749,1,114
p07,ACS,50,600,1,4,0.1,0,0.9,0.1,2,1458,749,1,113
p07,ACS,50,600,1,4,0.1,0,0.9,0.1,3,1458,749,1,113
p07,ACS,50,600,1,4,0.1,0,0.95,0.1,1,1458,749,1,111
p07,ACS,50,600,1,4,0.1,0,0.95,0.1,2,1458,749,1,110
p07,ACS,50,600,1,4,0.1,0,0.95,0.1,3,1458,749,1,112
p07,ACS,50,600,1,4,0.3,0,0.9,0.1,1,1458,749,1,114
p07,ACS,50,600,1,4,0.3,0,0.9,0.1,2,1458,749,1,114
p07,ACS,50,600,1,4,0.3,0,0.9,0.1,3,1455,750,1,114
p07,ACS,50,600,1,4,0.3,0,0.95,0.1,1,1452,747,1,113
p07,ACS,50,600,1,4,0.3,0,0.95,0.1,2,1458,749,1,114
p07,ACS,50,600,1,4,0.3,0,0.95,0.1,3,1458,749,1,113
p07,ACS,100,300,1,2,0.1,0,0.9,0.1,1,1458,749,1,111
p07,ACS,100,300,1,2,0.1,0,0.9,0.1,2,1458,749,1,111
p07,ACS,100,300,1,2,0.1,0,0.9,0.1,3,1458,749,1,112
p07,ACS,100,300,1,2,0.1,0,0.95,0.1,1,1458,749,1,110
p07,ACS,100,300,1,2,0.1,0,0.95,0.1,2,1458,749,1,112
p07,ACS,100,300,1,2,0.1,0,0.95,0.1,3,1458,749,1,109
p07,ACS,100,300,1,2,0.3,0,0.9,0.1,1,1458,749,1,108
p07,ACS,100,300,1,2,0.3,0,0.9,0.1,2,1458,749,1,110
p07,ACS,100,300,1,2,0.3,0,0.9,0.1,3,1458,749,1,111
p07,ACS,100,300,1,2,0.3,0,0.95,0.1,1,1458,749,1,110
p07,ACS,100,300,1,2,0.3,0,0.95,0.1,2,1458,749,1,110
p07,ACS,100,300,1,2,0.3,0,0.95,0.1,3,1458,749,1,108
p07,ACS,100,300,1,3,0.1,0,0.9,0.1,1,1458,749,1,113
p07,ACS,100,300,1,3,0.1,0,0.9,0.1,2,1458,749,1,112
p07,ACS,100,300,1,3,0.1,0,0.9,0.1,3,1458,749,1,112
p07,ACS,100,300,1,3,0.1,0,0.95,0.1,1,1458,749,1,111
p07,ACS,100,300,1,3,0.1,0,0.95,0.1,2,1458,749,1,111
p07,ACS,100,300,1,3,0.1,0,0.95,0.1,3,1458,749,1,111
p07,ACS,100,300,1,3,0.3,0,0.9,0.1,1,1458,749,1,112
p07,ACS,100,300,1,3,0.3,0,0.9,0.1,2,1458,749,1,112
p07,ACS,100,300,1,3,0.3,0,0.9,0.1,3,1458,749,1,112
p07,ACS,100,300,1,3,0.3,0,0.95,0.1,1,1458,749,1,111
p07,ACS,100,300,1,3,0.3,0,0.95,0.1,2,1458,749,1,111
p07,ACS,100,300,1,3,0.3,0,0.95,0.1,3,1458,749,1,111
p07,ACS,100,300,1,4,0.1,0,0.9,0.1,1,1458,749,1,111
p07,ACS,100,300,1,4,0.1,0,0.9,0.1,2,1458,749,1,110
p07,ACS,100,300,1,4,0.1,0,0.9,0.1,3,1458,749,1,111
p07,ACS,100,300,1,4,0.1,0,0.95,0.1,1,1458,749,1,113
p07,ACS,100,300,1,4,0.1,0,0.95,0.1,2,1458,749,1,112
p07,ACS,100,300,1,4,0.1,0,0.95,0.1,3,1458,749,1,112
p07,ACS,100,300,1,4,0.3,0,0.9,0.1,1,1458,749,1,113
p07,ACS,100,300,1,4,0.3,0,0.9,0.1,2,1458,749,1,113
p07,ACS,100,300,1,4,0.3,0,0.9,0.1,3,1458,749,1,113
p07,ACS,100,300,1,4,0.3,0,0.95,0.1,1,1458,749,1,113
p07,ACS,100,300,1,4,0.3,0,0.95,0.1,2,1458,749,1,113
p07,ACS,100,300,1,4,0.3,0,0.95,0.1,3,1458,749,1,113
p07,ACS,100,600,1,2,0.1,0,0.9,0.1,1,1458,749,1,220
p07,ACS,100,600,1,2,0.1,0,0.9,0.1,2,1458,749,1,222
p07,ACS,100,600,1,2,0.1,0,0.9,0.1,3,1458,749,1,223
p07,ACS,100,600,1,2,0.1,0,0.95,0.1,1,1458,749,1,219
p07,ACS,100,600,1,2,0.1,0,0.95,0.1,2,1458,749,1,221
p07,ACS,100,600,1,2,0.1,0,0.95,0.1,3,1458,749,1,217
p07,ACS,100,600,1,2,0.3,0,0.9,0.1,1,1458,749,1,223
p07,ACS,100,600,1,2,0.3,0,0.9,0.1,2,1458,749,1,218
p07,ACS,100,600,1,2,0.3,0,0.9,0.1,3,1458,749,1,221
p07,ACS,100,600,1,2,0.3,0,0.95,0.1,1,1458,749,1,220
p07,ACS,100,600,1,2,0.3,0,0.95,0.1,2,1458,749,1,234
p07,ACS,100,600,1,2,0.3,0,0.95,0.1,3,1458,749,1,229
p07,ACS,100,600,1,3,0.1,0,0.9,0.1,1,1458,749,1,226
p07,ACS,100,600,1,3,0.1,0,0.9,0.1,2,1458,749,1,223
p07,ACS,100,600,1,3,0.1,0,0.9,0.1,3,1458,749,1,223
p07,ACS,100,600,1,3,0.1,0,0.95,0.1,1,1458,749,1,222
p07,ACS,100,600,1,3,0.1,0,0.95,0.1,2,1458,749,1,222
p07,ACS,100,600,1,3,0.1,0,0.95,0.1,3,1458,749,1,222
p07,ACS,100,600,1,3,0.3,0,0.9,0.1,1,1458,749,1,220
p07,ACS,100,600,1,3,0.3,0,0.9,0.1,2,1458,749,1,223
p07,ACS,100,600,1,3,0.3,0,0.9,0.1,3,1458,749,1,223
p07,ACS,100,600,1,3,0.3,0,0.95,0.1,1,1458,749,1,220
p07,ACS,100,600,1,3,0.3,0,0.95,0.1,2,1458,749,1,222
p07,ACS,100,600,1,3,0.3,0,0.95,0.1,3,1458,749,1,221
p07,ACS,100,600,1,4,0.1,0,0.9,0.1,1,1458,749,1,227
